sub,roi,comparison,fold,acc
6,Foveal 2.5°,"('bike', 'car', 'female', 'male')",1,0.25
6,Foveal 2.5°,"('bike', 'car', 'female', 'male')",2,0.0
6,Foveal 2.5°,"('bike', 'car', 'female', 'male')",3,0.25
6,Foveal 2.5°,"('bike', 'car', 'female', 'male')",4,0.0
7,Foveal 2.5°,"('bike', 'car', 'female', 'male')",0,0.5
7,Foveal 2.5°,"('bike', 'car', 'female', 'male')",1,0.0
7,Foveal 2.5°,"('bike', 'car', 'female', 'male')",2,0.0
7,Foveal 2.5°,"('bike', 'car', 'female', 'male')",3,0.25
7,Foveal 2.5°,"('bike', 'car', 'female', 'male')",4,0.0
8,Foveal 2.5°,"('bike', 'car', 'female', 'male')",0,0.0
8,Foveal 2.5°,"('bike', 'car', 'female', 'male')",1,0.0
8,Foveal 2.5°,"('bike', 'car', 'female', 'male')",2,0.0
8,Foveal 2.5°,"('bike', 'car', 'female', 'male')",3,0.25
8,Foveal 2.5°,"('bike', 'car', 'female', 'male')",4,0.0
9,Foveal 2.5°,"('bike', 'car', 'female', 'male')",0,0.0
9,Foveal 2.5°,"('bike', 'car', 'female', 'male')",1,0.0
9,Foveal 2.5°,"('bike', 'car', 'female', 'male')",2,0.25
9,Foveal 2.5°,"('bike', 'car', 'female', 'male')",3,0.0
9,Foveal 2.5°,"('bike', 'car', 'female', 'male')",4,0.0
10,Foveal 2.5°,"('bike', 'car', 'female', 'male')",0,0.0
10,Foveal 2.5°,"('bike', 'car', 'female', 'male')",1,0.25
10,Foveal 2.5°,"('bike', 'car', 'female', 'male')",2,0.0
10,Foveal 2.5°,"('bike', 'car', 'female', 'male')",3,0.25
10,Foveal 2.5°,"('bike', 'car', 'female', 'male')",4,0.0
11,Foveal 2.5°,"('bike', 'car', 'female', 'male')",0,0.25
11,Foveal 2.5°,"('bike', 'car', 'female', 'male')",1,0.0
11,Foveal 2.5°,"('bike', 'car', 'female', 'male')",2,0.0
11,Foveal 2.5°,"('bike', 'car', 'female', 'male')",3,0.5
11,Foveal 2.5°,"('bike', 'car', 'female', 'male')",4,0.0
12,Foveal 2.5°,"('bike', 'car', 'female', 'male')",0,0.25
12,Foveal 2.5°,"('bike', 'car', 'female', 'male')",1,0.0
12,Foveal 2.5°,"('bike', 'car', 'female', 'male')",2,0.5
12,Foveal 2.5°,"('bike', 'car', 'female', 'male')",3,0.0
12,Foveal 2.5°,"('bike', 'car', 'female', 'male')",4,0.25
13,Foveal 2.5°,"('bike', 'car', 'female', 'male')",0,0.0
13,Foveal 2.5°,"('bike', 'car', 'female', 'male')",1,0.0
13,Foveal 2.5°,"('bike', 'car', 'female', 'male')",2,0.5
13,Foveal 2.5°,"('bike', 'car', 'female', 'male')",3,0.25
13,Foveal 2.5°,"('bike', 'car', 'female', 'male')",4,0.0
14,Foveal 2.5°,"('bike', 'car', 'female', 'male')",0,0.0
14,Foveal 2.5°,"('bike', 'car', 'female', 'male')",1,0.75
14,Foveal 2.5°,"('bike', 'car', 'female', 'male')",2,0.5
14,Foveal 2.5°,"('bike', 'car', 'female', 'male')",3,0.25
14,Foveal 2.5°,"('bike', 'car', 'female', 'male')",4,0.0
15,Foveal 2.5°,"('bike', 'car', 'female', 'male')",0,0.0
15,Foveal 2.5°,"('bike', 'car', 'female', 'male')",1,0.25
15,Foveal 2.5°,"('bike', 'car', 'female', 'male')",2,0.25
15,Foveal 2.5°,"('bike', 'car', 'female', 'male')",3,0.0
15,Foveal 2.5°,"('bike', 'car', 'female', 'male')",4,0.0
16,Foveal 2.5°,"('bike', 'car', 'female', 'male')",0,0.0
16,Foveal 2.5°,"('bike', 'car', 'female', 'male')",1,0.5
16,Foveal 2.5°,"('bike', 'car', 'female', 'male')",2,0.0
16,Foveal 2.5°,"('bike', 'car', 'female', 'male')",3,0.25
16,Foveal 2.5°,"('bike', 'car', 'female', 'male')",4,0.25
17,Foveal 2.5°,"('bike', 'car', 'female', 'male')",0,0.75
17,Foveal 2.5°,"('bike', 'car', 'female', 'male')",1,0.25
17,Foveal 2.5°,"('bike', 'car', 'female', 'male')",2,0.5
17,Foveal 2.5°,"('bike', 'car', 'female', 'male')",3,0.75
17,Foveal 2.5°,"('bike', 'car', 'female', 'male')",4,0.75
18,Foveal 2.5°,"('bike', 'car', 'female', 'male')",0,1.0
18,Foveal 2.5°,"('bike', 'car', 'female', 'male')",1,0.25
18,Foveal 2.5°,"('bike', 'car', 'female', 'male')",2,0.25
18,Foveal 2.5°,"('bike', 'car', 'female', 'male')",3,0.0
18,Foveal 2.5°,"('bike', 'car', 'female', 'male')",4,0.0
19,Foveal 2.5°,"('bike', 'car', 'female', 'male')",0,0.25
19,Foveal 2.5°,"('bike', 'car', 'female', 'male')",1,0.25
19,Foveal 2.5°,"('bike', 'car', 'female', 'male')",2,0.25
19,Foveal 2.5°,"('bike', 'car', 'female', 'male')",3,0.5
19,Foveal 2.5°,"('bike', 'car', 'female', 'male')",4,0.5
20,Foveal 2.5°,"('bike', 'car', 'female', 'male')",0,0.0
20,Foveal 2.5°,"('bike', 'car', 'female', 'male')",1,0.25
20,Foveal 2.5°,"('bike', 'car', 'female', 'male')",2,0.75
20,Foveal 2.5°,"('bike', 'car', 'female', 'male')",3,0.25
20,Foveal 2.5°,"('bike', 'car', 'female', 'male')",4,0.25
21,Foveal 2.5°,"('bike', 'car', 'female', 'male')",0,0.5
21,Foveal 2.5°,"('bike', 'car', 'female', 'male')",1,0.25
21,Foveal 2.5°,"('bike', 'car', 'female', 'male')",2,0.0
21,Foveal 2.5°,"('bike', 'car', 'female', 'male')",3,0.5
21,Foveal 2.5°,"('bike', 'car', 'female', 'male')",4,0.0
22,Foveal 2.5°,"('bike', 'car', 'female', 'male')",0,0.5
22,Foveal 2.5°,"('bike', 'car', 'female', 'male')",1,0.5
22,Foveal 2.5°,"('bike', 'car', 'female', 'male')",2,0.25
22,Foveal 2.5°,"('bike', 'car', 'female', 'male')",3,0.75
22,Foveal 2.5°,"('bike', 'car', 'female', 'male')",4,0.25
23,Foveal 2.5°,"('bike', 'car', 'female', 'male')",0,0.75
23,Foveal 2.5°,"('bike', 'car', 'female', 'male')",1,0.25
23,Foveal 2.5°,"('bike', 'car', 'female', 'male')",2,0.75
23,Foveal 2.5°,"('bike', 'car', 'female', 'male')",3,0.25
23,Foveal 2.5°,"('bike', 'car', 'female', 'male')",4,0.25
24,Foveal 2.5°,"('bike', 'car', 'female', 'male')",0,0.25
24,Foveal 2.5°,"('bike', 'car', 'female', 'male')",1,0.0
24,Foveal 2.5°,"('bike', 'car', 'female', 'male')",2,0.25
24,Foveal 2.5°,"('bike', 'car', 'female', 'male')",3,0.25
24,Foveal 2.5°,"('bike', 'car', 'female', 'male')",4,0.0
25,Foveal 2.5°,"('bike', 'car', 'female', 'male')",0,0.25
25,Foveal 2.5°,"('bike', 'car', 'female', 'male')",1,0.25
25,Foveal 2.5°,"('bike', 'car', 'female', 'male')",2,0.25
25,Foveal 2.5°,"('bike', 'car', 'female', 'male')",3,0.0
25,Foveal 2.5°,"('bike', 'car', 'female', 'male')",4,0.25
2,Foveal 3°,"('bike', 'car', 'female', 'male')",0,0.0
2,Foveal 3°,"('bike', 'car', 'female', 'male')",1,0.25
2,Foveal 3°,"('bike', 'car', 'female', 'male')",2,0.5
2,Foveal 3°,"('bike', 'car', 'female', 'male')",3,0.25
2,Foveal 3°,"('bike', 'car', 'female', 'male')",4,0.0
3,Foveal 3°,"('bike', 'car', 'female', 'male')",0,0.0
3,Foveal 3°,"('bike', 'car', 'female', 'male')",1,0.5
3,Foveal 3°,"('bike', 'car', 'female', 'male')",2,0.75
3,Foveal 3°,"('bike', 'car', 'female', 'male')",3,0.0
3,Foveal 3°,"('bike', 'car', 'female', 'male')",4,0.25
4,Foveal 3°,"('bike', 'car', 'female', 'male')",0,0.5
4,Foveal 3°,"('bike', 'car', 'female', 'male')",1,0.25
4,Foveal 3°,"('bike', 'car', 'female', 'male')",2,0.5
4,Foveal 3°,"('bike', 'car', 'female', 'male')",3,0.5
4,Foveal 3°,"('bike', 'car', 'female', 'male')",4,0.5
5,Foveal 3°,"('bike', 'car', 'female', 'male')",0,1.0
5,Foveal 3°,"('bike', 'car', 'female', 'male')",1,1.0
5,Foveal 3°,"('bike', 'car', 'female', 'male')",2,0.25
5,Foveal 3°,"('bike', 'car', 'female', 'male')",3,0.25
5,Foveal 3°,"('bike', 'car', 'female', 'male')",4,0.25
6,Foveal 3°,"('bike', 'car', 'female', 'male')",0,0.0
6,Foveal 3°,"('bike', 'car', 'female', 'male')",1,0.25
6,Foveal 3°,"('bike', 'car', 'female', 'male')",2,0.0
6,Foveal 3°,"('bike', 'car', 'female', 'male')",3,0.25
6,Foveal 3°,"('bike', 'car', 'female', 'male')",4,0.0
7,Foveal 3°,"('bike', 'car', 'female', 'male')",0,0.5
7,Foveal 3°,"('bike', 'car', 'female', 'male')",1,0.0
7,Foveal 3°,"('bike', 'car', 'female', 'male')",2,0.0
7,Foveal 3°,"('bike', 'car', 'female', 'male')",3,0.5
7,Foveal 3°,"('bike', 'car', 'female', 'male')",4,0.0
8,Foveal 3°,"('bike', 'car', 'female', 'male')",0,0.0
8,Foveal 3°,"('bike', 'car', 'female', 'male')",1,0.0
8,Foveal 3°,"('bike', 'car', 'female', 'male')",2,0.0
8,Foveal 3°,"('bike', 'car', 'female', 'male')",3,0.25
8,Foveal 3°,"('bike', 'car', 'female', 'male')",4,0.25
9,Foveal 3°,"('bike', 'car', 'female', 'male')",0,0.0
9,Foveal 3°,"('bike', 'car', 'female', 'male')",1,0.0
9,Foveal 3°,"('bike', 'car', 'female', 'male')",2,0.25
9,Foveal 3°,"('bike', 'car', 'female', 'male')",3,0.25
9,Foveal 3°,"('bike', 'car', 'female', 'male')",4,0.0
10,Foveal 3°,"('bike', 'car', 'female', 'male')",0,0.0
10,Foveal 3°,"('bike', 'car', 'female', 'male')",1,0.0
10,Foveal 3°,"('bike', 'car', 'female', 'male')",2,0.0
10,Foveal 3°,"('bike', 'car', 'female', 'male')",3,0.25
10,Foveal 3°,"('bike', 'car', 'female', 'male')",4,0.0
11,Foveal 3°,"('bike', 'car', 'female', 'male')",0,0.25
11,Foveal 3°,"('bike', 'car', 'female', 'male')",1,0.0
11,Foveal 3°,"('bike', 'car', 'female', 'male')",2,0.0
11,Foveal 3°,"('bike', 'car', 'female', 'male')",3,0.5
11,Foveal 3°,"('bike', 'car', 'female', 'male')",4,0.0
12,Foveal 3°,"('bike', 'car', 'female', 'male')",0,0.25
12,Foveal 3°,"('bike', 'car', 'female', 'male')",1,0.0
12,Foveal 3°,"('bike', 'car', 'female', 'male')",2,0.25
12,Foveal 3°,"('bike', 'car', 'female', 'male')",3,0.0
12,Foveal 3°,"('bike', 'car', 'female', 'male')",4,0.25
13,Foveal 3°,"('bike', 'car', 'female', 'male')",0,0.25
13,Foveal 3°,"('bike', 'car', 'female', 'male')",1,0.0
13,Foveal 3°,"('bike', 'car', 'female', 'male')",2,0.5
13,Foveal 3°,"('bike', 'car', 'female', 'male')",3,0.25
13,Foveal 3°,"('bike', 'car', 'female', 'male')",4,0.0
14,Foveal 3°,"('bike', 'car', 'female', 'male')",0,0.0
14,Foveal 3°,"('bike', 'car', 'female', 'male')",1,0.75
14,Foveal 3°,"('bike', 'car', 'female', 'male')",2,0.5
14,Foveal 3°,"('bike', 'car', 'female', 'male')",3,0.25
14,Foveal 3°,"('bike', 'car', 'female', 'male')",4,0.0
15,Foveal 3°,"('bike', 'car', 'female', 'male')",0,0.0
15,Foveal 3°,"('bike', 'car', 'female', 'male')",1,0.25
15,Foveal 3°,"('bike', 'car', 'female', 'male')",2,0.25
15,Foveal 3°,"('bike', 'car', 'female', 'male')",3,0.0
15,Foveal 3°,"('bike', 'car', 'female', 'male')",4,0.25
16,Foveal 3°,"('bike', 'car', 'female', 'male')",0,0.0
16,Foveal 3°,"('bike', 'car', 'female', 'male')",1,0.5
16,Foveal 3°,"('bike', 'car', 'female', 'male')",2,0.0
16,Foveal 3°,"('bike', 'car', 'female', 'male')",3,0.25
16,Foveal 3°,"('bike', 'car', 'female', 'male')",4,0.25
17,Foveal 3°,"('bike', 'car', 'female', 'male')",0,0.75
17,Foveal 3°,"('bike', 'car', 'female', 'male')",1,0.25
17,Foveal 3°,"('bike', 'car', 'female', 'male')",2,0.5
17,Foveal 3°,"('bike', 'car', 'female', 'male')",3,0.75
17,Foveal 3°,"('bike', 'car', 'female', 'male')",4,0.75
18,Foveal 3°,"('bike', 'car', 'female', 'male')",0,0.75
18,Foveal 3°,"('bike', 'car', 'female', 'male')",1,0.25
18,Foveal 3°,"('bike', 'car', 'female', 'male')",2,0.25
18,Foveal 3°,"('bike', 'car', 'female', 'male')",3,0.0
18,Foveal 3°,"('bike', 'car', 'female', 'male')",4,0.0
19,Foveal 3°,"('bike', 'car', 'female', 'male')",0,0.25
19,Foveal 3°,"('bike', 'car', 'female', 'male')",1,0.25
19,Foveal 3°,"('bike', 'car', 'female', 'male')",2,0.25
19,Foveal 3°,"('bike', 'car', 'female', 'male')",3,0.25
19,Foveal 3°,"('bike', 'car', 'female', 'male')",4,0.5
20,Foveal 3°,"('bike', 'car', 'female', 'male')",0,0.0
20,Foveal 3°,"('bike', 'car', 'female', 'male')",1,0.25
20,Foveal 3°,"('bike', 'car', 'female', 'male')",2,0.75
20,Foveal 3°,"('bike', 'car', 'female', 'male')",3,0.25
20,Foveal 3°,"('bike', 'car', 'female', 'male')",4,0.5
21,Foveal 3°,"('bike', 'car', 'female', 'male')",0,0.5
21,Foveal 3°,"('bike', 'car', 'female', 'male')",1,0.25
21,Foveal 3°,"('bike', 'car', 'female', 'male')",2,0.0
21,Foveal 3°,"('bike', 'car', 'female', 'male')",3,0.5
21,Foveal 3°,"('bike', 'car', 'female', 'male')",4,0.0
22,Foveal 3°,"('bike', 'car', 'female', 'male')",0,0.5
22,Foveal 3°,"('bike', 'car', 'female', 'male')",1,0.5
22,Foveal 3°,"('bike', 'car', 'female', 'male')",2,0.25
22,Foveal 3°,"('bike', 'car', 'female', 'male')",3,0.75
22,Foveal 3°,"('bike', 'car', 'female', 'male')",4,0.0
23,Foveal 3°,"('bike', 'car', 'female', 'male')",0,0.75
23,Foveal 3°,"('bike', 'car', 'female', 'male')",1,0.25
23,Foveal 3°,"('bike', 'car', 'female', 'male')",2,0.75
23,Foveal 3°,"('bike', 'car', 'female', 'male')",3,0.25
23,Foveal 3°,"('bike', 'car', 'female', 'male')",4,0.5
24,Foveal 3°,"('bike', 'car', 'female', 'male')",0,0.5
24,Foveal 3°,"('bike', 'car', 'female', 'male')",1,0.0
24,Foveal 3°,"('bike', 'car', 'female', 'male')",2,0.0
24,Foveal 3°,"('bike', 'car', 'female', 'male')",3,0.25
24,Foveal 3°,"('bike', 'car', 'female', 'male')",4,0.0
25,Foveal 3°,"('bike', 'car', 'female', 'male')",0,0.25
25,Foveal 3°,"('bike', 'car', 'female', 'male')",1,0.5
25,Foveal 3°,"('bike', 'car', 'female', 'male')",2,0.25
25,Foveal 3°,"('bike', 'car', 'female', 'male')",3,0.0
25,Foveal 3°,"('bike', 'car', 'female', 'male')",4,0.25
2,Foveal 3.5°,"('bike', 'car', 'female', 'male')",0,0.0
2,Foveal 3.5°,"('bike', 'car', 'female', 'male')",1,0.25
2,Foveal 3.5°,"('bike', 'car', 'female', 'male')",2,0.5
2,Foveal 3.5°,"('bike', 'car', 'female', 'male')",3,0.25
2,Foveal 3.5°,"('bike', 'car', 'female', 'male')",4,0.0
3,Foveal 3.5°,"('bike', 'car', 'female', 'male')",0,0.0
3,Foveal 3.5°,"('bike', 'car', 'female', 'male')",1,0.5
3,Foveal 3.5°,"('bike', 'car', 'female', 'male')",2,0.75
3,Foveal 3.5°,"('bike', 'car', 'female', 'male')",3,0.0
3,Foveal 3.5°,"('bike', 'car', 'female', 'male')",4,0.25
4,Foveal 3.5°,"('bike', 'car', 'female', 'male')",0,0.5
4,Foveal 3.5°,"('bike', 'car', 'female', 'male')",1,0.25
4,Foveal 3.5°,"('bike', 'car', 'female', 'male')",2,0.5
4,Foveal 3.5°,"('bike', 'car', 'female', 'male')",3,0.5
4,Foveal 3.5°,"('bike', 'car', 'female', 'male')",4,0.5
5,Foveal 3.5°,"('bike', 'car', 'female', 'male')",0,1.0
5,Foveal 3.5°,"('bike', 'car', 'female', 'male')",1,1.0
5,Foveal 3.5°,"('bike', 'car', 'female', 'male')",2,0.25
5,Foveal 3.5°,"('bike', 'car', 'female', 'male')",3,0.0
5,Foveal 3.5°,"('bike', 'car', 'female', 'male')",4,0.25
6,Foveal 3.5°,"('bike', 'car', 'female', 'male')",0,0.0
6,Foveal 3.5°,"('bike', 'car', 'female', 'male')",1,0.25
6,Foveal 3.5°,"('bike', 'car', 'female', 'male')",2,0.0
6,Foveal 3.5°,"('bike', 'car', 'female', 'male')",3,0.0
6,Foveal 3.5°,"('bike', 'car', 'female', 'male')",4,0.0
7,Foveal 3.5°,"('bike', 'car', 'female', 'male')",0,0.5
7,Foveal 3.5°,"('bike', 'car', 'female', 'male')",1,0.0
7,Foveal 3.5°,"('bike', 'car', 'female', 'male')",2,0.0
7,Foveal 3.5°,"('bike', 'car', 'female', 'male')",3,0.5
7,Foveal 3.5°,"('bike', 'car', 'female', 'male')",4,0.25
8,Foveal 3.5°,"('bike', 'car', 'female', 'male')",0,0.0
8,Foveal 3.5°,"('bike', 'car', 'female', 'male')",1,0.0
8,Foveal 3.5°,"('bike', 'car', 'female', 'male')",2,0.0
8,Foveal 3.5°,"('bike', 'car', 'female', 'male')",3,0.25
8,Foveal 3.5°,"('bike', 'car', 'female', 'male')",4,0.25
9,Foveal 3.5°,"('bike', 'car', 'female', 'male')",0,0.0
9,Foveal 3.5°,"('bike', 'car', 'female', 'male')",1,0.0
9,Foveal 3.5°,"('bike', 'car', 'female', 'male')",2,0.25
9,Foveal 3.5°,"('bike', 'car', 'female', 'male')",3,0.25
9,Foveal 3.5°,"('bike', 'car', 'female', 'male')",4,0.0
10,Foveal 3.5°,"('bike', 'car', 'female', 'male')",0,0.0
10,Foveal 3.5°,"('bike', 'car', 'female', 'male')",1,0.5
10,Foveal 3.5°,"('bike', 'car', 'female', 'male')",2,0.0
10,Foveal 3.5°,"('bike', 'car', 'female', 'male')",3,0.25
10,Foveal 3.5°,"('bike', 'car', 'female', 'male')",4,0.0
11,Foveal 3.5°,"('bike', 'car', 'female', 'male')",0,0.25
11,Foveal 3.5°,"('bike', 'car', 'female', 'male')",1,0.25
11,Foveal 3.5°,"('bike', 'car', 'female', 'male')",2,0.0
11,Foveal 3.5°,"('bike', 'car', 'female', 'male')",3,0.5
11,Foveal 3.5°,"('bike', 'car', 'female', 'male')",4,0.0
12,Foveal 3.5°,"('bike', 'car', 'female', 'male')",0,0.25
12,Foveal 3.5°,"('bike', 'car', 'female', 'male')",1,0.0
12,Foveal 3.5°,"('bike', 'car', 'female', 'male')",2,0.25
12,Foveal 3.5°,"('bike', 'car', 'female', 'male')",3,0.0
12,Foveal 3.5°,"('bike', 'car', 'female', 'male')",4,0.25
13,Foveal 3.5°,"('bike', 'car', 'female', 'male')",0,0.25
13,Foveal 3.5°,"('bike', 'car', 'female', 'male')",1,0.0
13,Foveal 3.5°,"('bike', 'car', 'female', 'male')",2,0.5
13,Foveal 3.5°,"('bike', 'car', 'female', 'male')",3,0.25
13,Foveal 3.5°,"('bike', 'car', 'female', 'male')",4,0.0
14,Foveal 3.5°,"('bike', 'car', 'female', 'male')",0,0.0
14,Foveal 3.5°,"('bike', 'car', 'female', 'male')",1,0.75
14,Foveal 3.5°,"('bike', 'car', 'female', 'male')",2,0.5
14,Foveal 3.5°,"('bike', 'car', 'female', 'male')",3,0.25
14,Foveal 3.5°,"('bike', 'car', 'female', 'male')",4,0.0
15,Foveal 3.5°,"('bike', 'car', 'female', 'male')",0,0.0
15,Foveal 3.5°,"('bike', 'car', 'female', 'male')",1,0.25
15,Foveal 3.5°,"('bike', 'car', 'female', 'male')",2,0.25
15,Foveal 3.5°,"('bike', 'car', 'female', 'male')",3,0.0
15,Foveal 3.5°,"('bike', 'car', 'female', 'male')",4,0.0
16,Foveal 3.5°,"('bike', 'car', 'female', 'male')",0,0.0
16,Foveal 3.5°,"('bike', 'car', 'female', 'male')",1,0.25
16,Foveal 3.5°,"('bike', 'car', 'female', 'male')",2,0.0
16,Foveal 3.5°,"('bike', 'car', 'female', 'male')",3,0.0
16,Foveal 3.5°,"('bike', 'car', 'female', 'male')",4,0.25
17,Foveal 3.5°,"('bike', 'car', 'female', 'male')",0,0.75
17,Foveal 3.5°,"('bike', 'car', 'female', 'male')",1,0.25
17,Foveal 3.5°,"('bike', 'car', 'female', 'male')",2,0.5
17,Foveal 3.5°,"('bike', 'car', 'female', 'male')",3,0.75
17,Foveal 3.5°,"('bike', 'car', 'female', 'male')",4,0.5
18,Foveal 3.5°,"('bike', 'car', 'female', 'male')",0,0.5
18,Foveal 3.5°,"('bike', 'car', 'female', 'male')",1,0.25
18,Foveal 3.5°,"('bike', 'car', 'female', 'male')",2,0.25
18,Foveal 3.5°,"('bike', 'car', 'female', 'male')",3,0.0
18,Foveal 3.5°,"('bike', 'car', 'female', 'male')",4,0.0
19,Foveal 3.5°,"('bike', 'car', 'female', 'male')",0,0.25
19,Foveal 3.5°,"('bike', 'car', 'female', 'male')",1,0.5
19,Foveal 3.5°,"('bike', 'car', 'female', 'male')",2,0.25
19,Foveal 3.5°,"('bike', 'car', 'female', 'male')",3,0.25
19,Foveal 3.5°,"('bike', 'car', 'female', 'male')",4,0.5
20,Foveal 3.5°,"('bike', 'car', 'female', 'male')",0,0.0
20,Foveal 3.5°,"('bike', 'car', 'female', 'male')",1,0.25
20,Foveal 3.5°,"('bike', 'car', 'female', 'male')",2,0.75
20,Foveal 3.5°,"('bike', 'car', 'female', 'male')",3,0.0
20,Foveal 3.5°,"('bike', 'car', 'female', 'male')",4,0.25
21,Foveal 3.5°,"('bike', 'car', 'female', 'male')",0,0.5
21,Foveal 3.5°,"('bike', 'car', 'female', 'male')",1,0.25
21,Foveal 3.5°,"('bike', 'car', 'female', 'male')",2,0.0
21,Foveal 3.5°,"('bike', 'car', 'female', 'male')",3,0.5
21,Foveal 3.5°,"('bike', 'car', 'female', 'male')",4,0.0
22,Foveal 3.5°,"('bike', 'car', 'female', 'male')",0,0.5
22,Foveal 3.5°,"('bike', 'car', 'female', 'male')",1,0.5
22,Foveal 3.5°,"('bike', 'car', 'female', 'male')",2,0.25
22,Foveal 3.5°,"('bike', 'car', 'female', 'male')",3,0.5
22,Foveal 3.5°,"('bike', 'car', 'female', 'male')",4,0.0
23,Foveal 3.5°,"('bike', 'car', 'female', 'male')",0,0.75
23,Foveal 3.5°,"('bike', 'car', 'female', 'male')",1,0.0
23,Foveal 3.5°,"('bike', 'car', 'female', 'male')",2,0.75
23,Foveal 3.5°,"('bike', 'car', 'female', 'male')",3,0.25
23,Foveal 3.5°,"('bike', 'car', 'female', 'male')",4,0.5
24,Foveal 3.5°,"('bike', 'car', 'female', 'male')",0,0.25
24,Foveal 3.5°,"('bike', 'car', 'female', 'male')",1,0.0
24,Foveal 3.5°,"('bike', 'car', 'female', 'male')",2,0.0
24,Foveal 3.5°,"('bike', 'car', 'female', 'male')",3,0.25
24,Foveal 3.5°,"('bike', 'car', 'female', 'male')",4,0.0
25,Foveal 3.5°,"('bike', 'car', 'female', 'male')",0,0.25
25,Foveal 3.5°,"('bike', 'car', 'female', 'male')",1,0.5
25,Foveal 3.5°,"('bike', 'car', 'female', 'male')",2,0.25
25,Foveal 3.5°,"('bike', 'car', 'female', 'male')",3,0.0
25,Foveal 3.5°,"('bike', 'car', 'female', 'male')",4,0.25
2,Foveal 4°,"('bike', 'car', 'female', 'male')",0,0.0
2,Foveal 4°,"('bike', 'car', 'female', 'male')",1,0.25
2,Foveal 4°,"('bike', 'car', 'female', 'male')",2,0.5
2,Foveal 4°,"('bike', 'car', 'female', 'male')",3,0.25
2,Foveal 4°,"('bike', 'car', 'female', 'male')",4,0.25
3,Foveal 4°,"('bike', 'car', 'female', 'male')",0,0.0
3,Foveal 4°,"('bike', 'car', 'female', 'male')",1,0.5
3,Foveal 4°,"('bike', 'car', 'female', 'male')",2,0.75
3,Foveal 4°,"('bike', 'car', 'female', 'male')",3,0.0
3,Foveal 4°,"('bike', 'car', 'female', 'male')",4,0.25
4,Foveal 4°,"('bike', 'car', 'female', 'male')",0,0.5
4,Foveal 4°,"('bike', 'car', 'female', 'male')",1,0.25
4,Foveal 4°,"('bike', 'car', 'female', 'male')",2,0.5
4,Foveal 4°,"('bike', 'car', 'female', 'male')",3,0.5
4,Foveal 4°,"('bike', 'car', 'female', 'male')",4,0.5
5,Foveal 4°,"('bike', 'car', 'female', 'male')",0,1.0
5,Foveal 4°,"('bike', 'car', 'female', 'male')",1,1.0
5,Foveal 4°,"('bike', 'car', 'female', 'male')",2,0.25
5,Foveal 4°,"('bike', 'car', 'female', 'male')",3,0.0
5,Foveal 4°,"('bike', 'car', 'female', 'male')",4,0.25
6,Foveal 4°,"('bike', 'car', 'female', 'male')",0,0.0
6,Foveal 4°,"('bike', 'car', 'female', 'male')",1,0.25
6,Foveal 4°,"('bike', 'car', 'female', 'male')",2,0.0
6,Foveal 4°,"('bike', 'car', 'female', 'male')",3,0.25
6,Foveal 4°,"('bike', 'car', 'female', 'male')",4,0.0
7,Foveal 4°,"('bike', 'car', 'female', 'male')",0,0.5
7,Foveal 4°,"('bike', 'car', 'female', 'male')",1,0.0
7,Foveal 4°,"('bike', 'car', 'female', 'male')",2,0.0
7,Foveal 4°,"('bike', 'car', 'female', 'male')",3,0.5
7,Foveal 4°,"('bike', 'car', 'female', 'male')",4,0.25
8,Foveal 4°,"('bike', 'car', 'female', 'male')",0,0.0
8,Foveal 4°,"('bike', 'car', 'female', 'male')",1,0.0
8,Foveal 4°,"('bike', 'car', 'female', 'male')",2,0.0
8,Foveal 4°,"('bike', 'car', 'female', 'male')",3,0.25
8,Foveal 4°,"('bike', 'car', 'female', 'male')",4,0.0
9,Foveal 4°,"('bike', 'car', 'female', 'male')",0,0.0
9,Foveal 4°,"('bike', 'car', 'female', 'male')",1,0.0
9,Foveal 4°,"('bike', 'car', 'female', 'male')",2,0.25
9,Foveal 4°,"('bike', 'car', 'female', 'male')",3,0.25
9,Foveal 4°,"('bike', 'car', 'female', 'male')",4,0.0
10,Foveal 4°,"('bike', 'car', 'female', 'male')",0,0.0
10,Foveal 4°,"('bike', 'car', 'female', 'male')",1,0.5
10,Foveal 4°,"('bike', 'car', 'female', 'male')",2,0.0
10,Foveal 4°,"('bike', 'car', 'female', 'male')",3,0.25
10,Foveal 4°,"('bike', 'car', 'female', 'male')",4,0.0
11,Foveal 4°,"('bike', 'car', 'female', 'male')",0,0.25
11,Foveal 4°,"('bike', 'car', 'female', 'male')",1,0.0
11,Foveal 4°,"('bike', 'car', 'female', 'male')",2,0.0
11,Foveal 4°,"('bike', 'car', 'female', 'male')",3,0.5
11,Foveal 4°,"('bike', 'car', 'female', 'male')",4,0.0
12,Foveal 4°,"('bike', 'car', 'female', 'male')",0,0.25
12,Foveal 4°,"('bike', 'car', 'female', 'male')",1,0.0
12,Foveal 4°,"('bike', 'car', 'female', 'male')",2,0.25
12,Foveal 4°,"('bike', 'car', 'female', 'male')",3,0.0
12,Foveal 4°,"('bike', 'car', 'female', 'male')",4,0.25
13,Foveal 4°,"('bike', 'car', 'female', 'male')",0,0.25
13,Foveal 4°,"('bike', 'car', 'female', 'male')",1,0.0
13,Foveal 4°,"('bike', 'car', 'female', 'male')",2,0.5
13,Foveal 4°,"('bike', 'car', 'female', 'male')",3,0.25
